DBG,count0=0,count1=0,count2=0,count3=0
LH2,144977397,2,0,5,11,10884
LH2,144977397,2,1,5,11,10884
LH2,144977397,2,0,6,13,58297
LH2,144977397,2,0,10,20,76173
LH2,144977397,2,1,10,20,36708
LH2,144977397,2,0,12,24,5661
LH2,144977397,2,0,13,26,23388
LH2,144977397,2,1,13,26,23390
LH2,144977397,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,145078436,2,0,2,5,49742
LH2,145078436,2,0,3,7,71876
LH2,145078436,2,0,4,8,70031
LH2,145078436,2,1,4,8,27488
LH2,145078436,2,0,5,11,10884
LH2,145078436,2,1,5,11,10884
LH2,145078436,2,0,6,13,58297
LH2,145078436,2,0,10,21,76165
LH2,145078436,2,1,10,21,36697
LH2,145078436,2,0,12,24,5661
LH2,145078436,2,0,13,26,23388
LH2,145078436,2,1,13,26,23390
LH2,145078436,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,145179614,2,0,2,5,49742
LH2,145179614,2,0,3,7,71876
LH2,145179614,2,0,4,8,70004
LH2,145179614,2,1,4,8,27460
LH2,145179614,2,0,5,11,10884
LH2,145179614,2,1,5,11,10884
LH2,145179614,2,0,6,13,58297
LH2,145179614,2,0,10,20,76148
LH2,145179614,2,1,10,21,36674
LH2,145179614,2,0,12,24,5661
LH2,145179614,2,0,13,26,23388
LH2,145179614,2,1,13,26,23390
LH2,145179614,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,145280682,2,0,2,5,49742
LH2,145280682,2,0,3,7,71876
LH2,145280682,2,0,4,8,70004
LH2,145280682,2,1,4,8,27454
LH2,145280682,2,0,5,11,10884
LH2,145280682,2,1,5,11,10884
LH2,145280682,2,0,6,13,58297
LH2,145280682,2,0,10,21,76147
LH2,145280682,2,1,10,20,36673
LH2,145280682,2,0,12,24,5661
LH2,145280682,2,0,13,26,23388
LH2,145280682,2,1,13,26,23390
LH2,145280682,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,145381842,2,0,2,5,49742
LH2,145381842,2,0,3,7,71876
LH2,145381842,2,0,4,8,70026
LH2,145381842,2,1,4,8,27457
LH2,145381842,2,0,5,11,10884
LH2,145381842,2,1,5,11,10884
LH2,145381842,2,0,6,13,58297
LH2,145381842,2,0,10,21,76174
LH2,145381842,2,1,10,21,36675
LH2,145381842,2,0,12,24,5661
LH2,145381842,2,0,13,26,23388
LH2,145381842,2,1,13,26,23390
LH2,145381842,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,145483021,2,0,2,5,49742
LH2,145483021,2,0,3,7,71876
LH2,145483021,2,0,4,9,70039
LH2,145483021,2,1,4,8,27434
LH2,145483021,2,0,5,11,10884
LH2,145483021,2,1,5,11,10884
LH2,145483021,2,0,6,13,58297
LH2,145483021,2,0,10,20,76206
LH2,145483021,2,1,10,20,36671
LH2,145483021,2,0,12,24,5661
LH2,145483021,2,0,13,26,23388
LH2,145483021,2,1,13,26,23390
LH2,145483021,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,145584081,2,0,2,5,49742
LH2,145584081,2,0,3,7,71876
LH2,145584081,2,0,4,9,70061
LH2,145584081,2,1,4,9,27444
LH2,145584081,2,0,5,11,10884
LH2,145584081,2,1,5,11,10884
LH2,145584081,2,0,6,13,58297
LH2,145584081,2,0,10,20,76230
LH2,145584081,2,1,10,20,36686
LH2,145584081,2,0,12,24,5661
LH2,145584081,2,0,13,26,23388
LH2,145584081,2,1,13,26,23390
LH2,145584081,2,0,14,28,13697
